sample_id,platform,provider,review_date,rating,source_url,language,author_hash,lodging_context,onsen_related,bath_area_tags,signal_tags,caution_tags,original_keywords,paraphrase_ko,source_access,included_in_lodging_direct_count,signal_direction,direction_backfill_rule,direction_backfill_confidence,direction_backfill_candidate_type
shuhokan-0121,Agoda API,Agoda,"March 20, 2026",10.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ko,5028e4e997b9,,false,unclear,booking_confusion,,hot;walk;location;위치,"역 접근, 도보, 택시, 송영 등 이동 동선을 함께 언급한 직접 리뷰.",direct_readable,true,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
shuhokan-0122,Agoda API,Booking.com,"February 18, 2024",10.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,en,4ca75551dad4,,true,facility_wide,booking_confusion;crowding;onsen_related,,hot spring;hot;quiet;walk,"역 접근, 도보, 택시, 송영 등 이동 동선을 함께 언급한 직접 리뷰.",direct_readable,true,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
shuhokan-0123,Agoda API,Agoda,"February 01, 2026",9.6,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ja,8283032ec357,,true,public_bath,onsen_related;public_bath_hot_spring,cleanliness_or_age,風呂;湯;bath;public bath;hot;clean,유후다케 전망 대욕장 또는 공용 온천을 언급한 직접 리뷰.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
shuhokan-0124,Agoda API,Booking.com,"February 14, 2024",10.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,en,6e7bb5c799f6,,false,unclear,,,hot,노후감·청결·온도 등 운영 주의 신호가 포함된 직접 리뷰.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
shuhokan-0125,Agoda API,Agoda,"March 02, 2026",9.6,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ko,3b07c0e76c6d,,true,open_air_public_bath;public_bath,booking_confusion;onsen_related;public_bath_hot_spring,cleanliness_or_age,hot spring;bath;public bath;노천탕;대욕장;탕;public baths;hot;station;walk,전망 대욕장과 공용 노천탕을 함께 언급한 직접 리뷰.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
shuhokan-0126,Agoda API,Booking.com,"December 27, 2023",8.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,en,37800566ef00,,true,facility_wide,crowding;onsen_related,,onsen;quiet,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
shuhokan-0127,Agoda API,Agoda,"March 14, 2026",8.8,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ja,b788ed288b07,,true,facility_wide,onsen_related,cleanliness_or_age,温泉;サウナ;hot spring;hot;古;old;clean,노후감·청결·온도 등 운영 주의 신호가 포함된 직접 리뷰.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
shuhokan-0128,Agoda API,Booking.com,"December 07, 2023",8.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,en,de552b9d778d,,true,facility_wide,onsen_related,,onsen,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
shuhokan-0129,Agoda API,Agoda,"January 13, 2026",9.6,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ja,2d4b5823dc3a,,true,facility_wide,crowding;onsen_related,cleanliness_or_age;temperature,湯;bath;cold;hot;quiet;old;clean,노후감·청결·온도 등 운영 주의 신호가 포함된 직접 리뷰.,direct_readable,true,mixed,body_negative_with_context,high,issue_caution_calibration_needed
shuhokan-0130,Agoda API,Booking.com,"December 06, 2023",7.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,en,4ce8e42efd8f,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
shuhokan-0131,Agoda API,Agoda,"May 08, 2025",8.8,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ko,2dc8c8770303,,true,public_bath,booking_confusion;onsen_related;public_bath_hot_spring,cleanliness_or_age,bath;public bath;탕;thin;hot;station;walk;예약;booking;smell,유후다케 전망 대욕장 또는 공용 온천을 언급한 직접 리뷰.,direct_readable,true,mixed,body_negative_with_context,high,issue_caution_calibration_needed
shuhokan-0132,Agoda API,Booking.com,"December 02, 2023",6.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,en,56630977df2d,,true,facility_wide,booking_confusion;onsen_related,cleanliness_or_age,onsen;location;old,"역 접근, 도보, 택시, 송영 등 이동 동선을 함께 언급한 직접 리뷰.",direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
shuhokan-0133,Agoda API,Agoda,"February 22, 2026",8.4,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ko,eb3c0966416e,,true,public_bath,booking_confusion;onsen_related;public_bath_hot_spring,cleanliness_or_age,hot spring;온천;top floor;hot;walk;clean,유후다케 전망 대욕장 또는 공용 온천을 언급한 직접 리뷰.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
shuhokan-0134,Agoda API,Booking.com,"November 27, 2023",7.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,en,bc70c65770a6,,true,public_bath,booking_confusion;onsen_related;public_bath_hot_spring,cleanliness_or_age,bath;public bath;thin;location;old;smell,유후다케 전망 대욕장 또는 공용 온천을 언급한 직접 리뷰.,direct_readable,true,mixed,body_negative_with_context,high,issue_caution_calibration_needed
shuhokan-0135,Agoda API,Agoda,"July 28, 2025",8.4,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ja,bc3ff23a96e3,,true,open_air_public_bath;public_bath,crowding;onsen_related;public_bath_hot_spring,cleanliness_or_age,露天;風呂;大浴場;bath;露天風呂;thin;混雑;crowd;crowded;古,전망 대욕장과 공용 노천탕을 함께 언급한 직접 리뷰.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
shuhokan-0136,Agoda API,Booking.com,"November 14, 2023",10.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,en,102cfac41db5,,false,unclear,,,thin,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
shuhokan-0137,Agoda API,Agoda,"June 07, 2024",9.2,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ko,c9d742540e9c,,true,facility_wide,booking_confusion;onsen_related,,温泉;露天;風呂;onsen;bath;온천;노천탕;탕;露天風呂;thin,"역 접근, 도보, 택시, 송영 등 이동 동선을 함께 언급한 직접 리뷰.",direct_readable,true,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
shuhokan-0138,Agoda API,Booking.com,"November 11, 2023",10.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,en,222bce56af3b,,true,facility_wide,booking_confusion;onsen_related,cleanliness_or_age;temperature,bath;thin;cold;hot;walk;old,"역 접근, 도보, 택시, 송영 등 이동 동선을 함께 언급한 직접 리뷰.",direct_readable,true,mixed,body_negative_with_context,high,issue_caution_calibration_needed
shuhokan-0139,Agoda API,Agoda,"July 04, 2025",9.6,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ko,494a0d60ae8c,,true,facility_wide,booking_confusion;crowding;onsen_related,cleanliness_or_age,onsen;bath;온천;탕;quiet;walk;location;위치;old,"역 접근, 도보, 택시, 송영 등 이동 동선을 함께 언급한 직접 리뷰.",direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
shuhokan-0140,Agoda API,Booking.com,"November 09, 2023",6.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,en,f52faff5e850,,false,unclear,booking_confusion,,location,"역 접근, 도보, 택시, 송영 등 이동 동선을 함께 언급한 직접 리뷰.",direct_readable,true,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
shuhokan-0141,Agoda API,Agoda,"September 17, 2024",10.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ko,457dda7074fd,,true,facility_wide,booking_confusion;onsen_related,,노천탕;탕;위치,"역 접근, 도보, 택시, 송영 등 이동 동선을 함께 언급한 직접 리뷰.",direct_readable,true,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
shuhokan-0142,Agoda API,Booking.com,"June 27, 2026",10.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,en,78493179ef61,,false,unclear,,,hot,노후감·청결·온도 등 운영 주의 신호가 포함된 직접 리뷰.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
shuhokan-0143,Agoda API,Agoda,"June 11, 2025",10.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ja,21f0e7048e33,,true,facility_wide,crowding;onsen_related,cleanliness_or_age,露天;hot spring;bath;hot;quiet;clean,노후감·청결·온도 등 운영 주의 신호가 포함된 직접 리뷰.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
shuhokan-0144,Agoda API,Booking.com,"October 03, 2025",8.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,en,8fcf96c42a55,,true,facility_wide,onsen_related,,onsen;hot,노후감·청결·온도 등 운영 주의 신호가 포함된 직접 리뷰.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
shuhokan-0145,Agoda API,Agoda,"February 06, 2025",10.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ko,1d81e95ce01d,,false,unclear,booking_confusion,cleanliness_or_age;temperature,cold;캐리어;old,"역 접근, 도보, 택시, 송영 등 이동 동선을 함께 언급한 직접 리뷰.",direct_readable,true,mixed,body_negative_with_context,high,issue_caution_calibration_needed
shuhokan-0146,Agoda API,Booking.com,"November 16, 2024",7.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,en,def0ff621e48,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
shuhokan-0147,Agoda API,Agoda,"May 29, 2025",8.8,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ko,5c0e272c930c,,true,facility_wide,booking_confusion;onsen_related,cleanliness_or_age;temperature,onsen;bath;탕;temperature;hot;예약;location;smell,"역 접근, 도보, 택시, 송영 등 이동 동선을 함께 언급한 직접 리뷰.",direct_readable,true,mixed,body_negative_with_context,high,issue_caution_calibration_needed
shuhokan-0148,Agoda API,Booking.com,"July 28, 2024",9.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,en,760963af1ebb,,true,facility_wide,onsen_related,,onsen,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
shuhokan-0149,Agoda API,Agoda,"February 18, 2026",10.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,en,ce4162c3a58b,,true,facility_wide,booking_confusion;onsen_related,,onsen;hot;station;walk,"역 접근, 도보, 택시, 송영 등 이동 동선을 함께 언급한 직접 리뷰.",direct_readable,true,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
shuhokan-0150,Agoda API,Booking.com,"July 24, 2024",8.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,en,3dd6ec247217,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
shuhokan-0151,Agoda API,Agoda,"September 21, 2024",10.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ko,088eb6427164,,true,facility_wide,booking_confusion;onsen_related,cleanliness_or_age,bath;목욕;thin;hot;예약;booking;clean;청결,"역 접근, 도보, 택시, 송영 등 이동 동선을 함께 언급한 직접 리뷰.",direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
shuhokan-0152,Agoda API,Booking.com,"December 18, 2023",5.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,en,3a589ef788f6,,false,unclear,booking_confusion,,station,"역 접근, 도보, 택시, 송영 등 이동 동선을 함께 언급한 직접 리뷰.",direct_readable,true,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
shuhokan-0153,Agoda API,Agoda,"February 06, 2026",7.6,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ja,afa8eb76bb75,,true,facility_wide,onsen_related;water_texture,,露天;風呂;bath;open-air;露天風呂;泉質;hot,노후감·청결·온도 등 운영 주의 신호가 포함된 직접 리뷰.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
shuhokan-0154,Agoda API,Booking.com,"May 23, 2026",10.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,en,d7ce125ca0e9,,false,unclear,,,hot,노후감·청결·온도 등 운영 주의 신호가 포함된 직접 리뷰.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
shuhokan-0155,Agoda API,Agoda,"January 12, 2025",9.6,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ko,71a18bb0c438,,true,public_bath,booking_confusion;crowding;onsen_related;public_bath_hot_spring,cleanliness_or_age;temperature,bath;public bath;대욕장;thin;cold;hot;춥;quiet;station;walk,유후다케 전망 대욕장 또는 공용 온천을 언급한 직접 리뷰.,direct_readable,true,mixed,body_negative_with_context,high,issue_caution_calibration_needed
shuhokan-0156,Agoda API,Booking.com,"March 28, 2025",9.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,en,61334b84cb05,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
shuhokan-0157,Agoda API,Agoda,"January 12, 2025",9.6,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ko,8f129dcb497f,,true,facility_wide,booking_confusion;onsen_related,cleanliness_or_age,bath;open-air;노천탕;탕;thin;hot;station;walk;예약;old,"역 접근, 도보, 택시, 송영 등 이동 동선을 함께 언급한 직접 리뷰.",direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
shuhokan-0158,Agoda API,Booking.com,"May 11, 2024",7.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,en,1859a0b2cd51,,true,facility_wide,onsen_related,,onsen,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
shuhokan-0159,Agoda API,Agoda,"December 09, 2024",9.2,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ko,9452f8545b87,,true,facility_wide,onsen_related,cleanliness_or_age,onsen;bath;온천;목욕;clean,노후감·청결·온도 등 운영 주의 신호가 포함된 직접 리뷰.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
shuhokan-0160,Agoda API,Booking.com,"August 28, 2023",7.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,en,0863b318e7aa,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
shuhokan-0161,Agoda API,Agoda,"February 08, 2025",10.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ko,8e9f2c9c187f,,true,open_air_public_bath;public_bath,booking_confusion;onsen_related;public_bath_hot_spring,cleanliness_or_age,hot spring;bath;public bath;온천;노천탕;대욕장;탕;thin;hot;station,전망 대욕장과 공용 노천탕을 함께 언급한 직접 리뷰.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
shuhokan-0162,Agoda API,Booking.com,"May 28, 2026",9.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ja,45b1c2ac2aad,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
shuhokan-0163,Agoda API,Agoda,"April 18, 2026",10.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,en,da4a76d32333,,true,facility_wide,onsen_related,,onsen;hot,노후감·청결·온도 등 운영 주의 신호가 포함된 직접 리뷰.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
shuhokan-0164,Agoda API,Booking.com,"May 14, 2026",8.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ja,0b30601fc959,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
shuhokan-0165,Agoda API,Agoda,"June 25, 2024",10.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ko,82cf9856a6cb,,true,open_air_public_bath;public_bath,booking_confusion;onsen_related;public_bath_hot_spring,cleanliness_or_age,bath;public bath;노천탕;대욕장;탕;hot;walk;old,전망 대욕장과 공용 노천탕을 함께 언급한 직접 리뷰.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
shuhokan-0166,Agoda API,Booking.com,"March 23, 2026",9.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ja,4038d0b4a533,,true,facility_wide,onsen_related,,風呂,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
shuhokan-0167,Agoda API,Agoda,"July 07, 2025",10.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ko,135e1bd8e914,,true,facility_wide,booking_confusion;onsen_related,,hot spring;온천;thin;hot;walk,"역 접근, 도보, 택시, 송영 등 이동 동선을 함께 언급한 직접 리뷰.",direct_readable,true,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
shuhokan-0168,Agoda API,Booking.com,"February 13, 2026",7.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ja,d82e34bcef25,,true,facility_wide,onsen_related,cleanliness_or_age,風呂;お風呂;古,노후감·청결·온도 등 운영 주의 신호가 포함된 직접 리뷰.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
shuhokan-0169,Agoda API,Agoda,"October 24, 2024",10.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,en,4e2af61f7b4f,,true,facility_wide,onsen_related,,onsen;hot,노후감·청결·온도 등 운영 주의 신호가 포함된 직접 리뷰.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
shuhokan-0170,Agoda API,Booking.com,"November 26, 2025",8.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ja,a1ae656e154e,,true,facility_wide,onsen_related,,温泉,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
shuhokan-0171,Agoda API,Agoda,"May 23, 2024",10.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ko,a7cb0e237fe5,,true,public_bath,booking_confusion;onsen_related;public_bath_hot_spring,cleanliness_or_age,bath;public bath;대욕장;thin;station;walk;location;위치;clean,유후다케 전망 대욕장 또는 공용 온천을 언급한 직접 리뷰.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
shuhokan-0172,Agoda API,Booking.com,"November 18, 2025",8.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ja,50f51449a60f,,true,public_bath,booking_confusion;onsen_related;public_bath_hot_spring,,温泉;大浴場;駅,유후다케 전망 대욕장 또는 공용 온천을 언급한 직접 리뷰.,direct_readable,true,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
shuhokan-0173,Agoda API,Agoda,"June 14, 2026",9.6,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,en,ca71e371295f,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
shuhokan-0174,Agoda API,Booking.com,"November 11, 2025",6.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ja,fc14b3bd8408,,true,facility_wide,onsen_related,,風呂;お風呂,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
shuhokan-0175,Agoda API,Agoda,"June 07, 2024",9.2,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ko,73235cb17059,,true,facility_wide,booking_confusion;onsen_related,,温泉;露天;風呂;hot spring;onsen;bath;온천;노천탕;탕;露天風呂,"역 접근, 도보, 택시, 송영 등 이동 동선을 함께 언급한 직접 리뷰.",direct_readable,true,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
shuhokan-0176,Agoda API,Booking.com,"October 19, 2025",8.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ja,34349b3d4d7a,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
shuhokan-0177,Agoda API,Agoda,"May 29, 2025",9.6,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ko,c44846674351,,true,facility_wide,booking_confusion;onsen_related,cleanliness_or_age,hot spring;bath;온천;노천탕;탕;hot;예약;booking;clean;깨끗,"역 접근, 도보, 택시, 송영 등 이동 동선을 함께 언급한 직접 리뷰.",direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
shuhokan-0178,Agoda API,Booking.com,"October 18, 2025",10.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ja,889575977016,,false,unclear,booking_confusion,cleanliness_or_age,駅;古,"역 접근, 도보, 택시, 송영 등 이동 동선을 함께 언급한 직접 리뷰.",direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
shuhokan-0179,Agoda API,Agoda,"December 09, 2024",9.6,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ko,32d5e09fd90f,,true,open_air_public_bath;public_bath,booking_confusion;onsen_related;public_bath_hot_spring,cleanliness_or_age;temperature,hot spring;bath;온천;노천탕;대욕장;탕;cold;hot;춥;station,전망 대욕장과 공용 노천탕을 함께 언급한 직접 리뷰.,direct_readable,true,mixed,body_negative_with_context,high,issue_caution_calibration_needed
shuhokan-0180,Agoda API,Booking.com,"October 02, 2025",9.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ja,6be3995c9ba0,,true,facility_wide,onsen_related,,温泉;露天;風呂;露天風呂,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
shuhokan-0181,Agoda API,Agoda,"March 06, 2026",10.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,en,6aa82ab6b5a8,,true,facility_wide,onsen_related,cleanliness_or_age,onsen;thin;hot;clean,노후감·청결·온도 등 운영 주의 신호가 포함된 직접 리뷰.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
shuhokan-0182,Agoda API,Booking.com,"August 14, 2025",8.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ja,d201b1261ad1,,true,facility_wide,onsen_related,,風呂;お風呂,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
shuhokan-0183,Agoda API,Agoda,"February 08, 2026",8.8,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,en,a0498fc2dd60,,true,facility_wide,booking_confusion;onsen_related,cleanliness_or_age,onsen;hot;walk;clean,"역 접근, 도보, 택시, 송영 등 이동 동선을 함께 언급한 직접 리뷰.",direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
shuhokan-0184,Agoda API,Booking.com,"August 14, 2025",10.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ja,44a5e794c604,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
shuhokan-0185,Agoda API,Agoda,"December 13, 2024",10.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ko,c2619225b7e1,,true,facility_wide,onsen_related,cleanliness_or_age,hot spring;bath;온천;탕;thin;hot;clean;깨끗;청결;smell,노후감·청결·온도 등 운영 주의 신호가 포함된 직접 리뷰.,direct_readable,true,mixed,body_negative_with_context,high,issue_caution_calibration_needed
shuhokan-0186,Agoda API,Booking.com,"July 28, 2025",7.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ja,4c403318e71d,,true,facility_wide,onsen_related,,風呂,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
shuhokan-0187,Agoda API,Agoda,"August 02, 2025",10.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,en,154cca6ca41a,,true,facility_wide,onsen_related,,onsen;hot,노후감·청결·온도 등 운영 주의 신호가 포함된 직접 리뷰.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
shuhokan-0188,Agoda API,Booking.com,"July 26, 2025",7.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ja,6d9716ceaf22,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
shuhokan-0189,Agoda API,Agoda,"December 21, 2024",10.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,en,f588e74b0dc1,,false,unclear,,cleanliness_or_age,clean,노후감·청결·온도 등 운영 주의 신호가 포함된 직접 리뷰.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
shuhokan-0190,Agoda API,Booking.com,"June 14, 2025",10.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ja,102b416e1cb2,,true,facility_wide,onsen_related,,温泉,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
shuhokan-0191,Agoda API,Agoda,"November 12, 2025",9.6,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,en,bd07a2763886,,true,facility_wide,booking_confusion;onsen_related,cleanliness_or_age,onsen;station;location;dated,"역 접근, 도보, 택시, 송영 등 이동 동선을 함께 언급한 직접 리뷰.",direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
shuhokan-0192,Agoda API,Booking.com,"May 14, 2025",10.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ja,435ad81d2385,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
