sample_id,platform,provider,review_date,rating,source_url,language,author_hash,lodging_context,onsen_related,bath_area_tags,signal_tags,caution_tags,original_keywords,paraphrase_ko,source_access,included_in_lodging_direct_count,signal_direction,direction_backfill_rule,direction_backfill_confidence,direction_backfill_candidate_type
tosyoan-rakuten_travel-33123476589324,Rakuten Travel,Rakuten Travel,2026-01-06,5,https://travel.rakuten.co.jp/HOTEL/75289/review.html,ja,5e2ebda5e5,lodging_direct,True,room_open_air_bath,room_bath_hot_spring;water_texture,,温泉;由布岳;眺望;部屋;客室,객실 노천탕/전망탕을 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
tosyoan-rakuten_travel-33123476970010,Rakuten Travel,Rakuten Travel,2026-02-25,5,https://travel.rakuten.co.jp/HOTEL/75289/review.html,ja,50b7a11929,lodging_direct,True,room_open_air_bath;room_bath,room_bath_hot_spring,,露天;内湯;部屋,객실 노천탕과 객실 내탕을 함께 언급한 후기다.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
tosyoan-rakuten_travel-33123476840760,Rakuten Travel,Rakuten Travel,2026-02-09,5,https://travel.rakuten.co.jp/HOTEL/75289/review.html,ja,54d64f905d,lodging_direct,True,room_open_air_bath,room_bath_hot_spring;water_texture,,温泉;由布岳;眺望;部屋;客室,객실 노천탕/전망탕을 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
tosyoan-rakuten_travel-33123476661380,Rakuten Travel,Rakuten Travel,2026-01-15,5,https://travel.rakuten.co.jp/HOTEL/75289/review.html,ja,feac0881db,lodging_direct,True,facility_wide,water_texture,,温泉;由布岳;眺望;部屋;客室,숙소 온천을 넓게 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
tosyoan-rakuten_travel-33123477149235,Rakuten Travel,Rakuten Travel,2026-03-18,3,https://travel.rakuten.co.jp/HOTEL/75289/review.html,ja,,lodging_direct,True,room_open_air_bath;room_bath,room_bath_hot_spring;water_texture,,露天風呂;露天;内風呂;温泉;由布岳;眺望;部屋,객실 노천탕과 객실 내탕을 함께 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다.,direct_readable,true,positive,positive_signal_no_caution,medium,issue_caution_calibration_needed
tosyoan-rakuten_travel-33123476511002,Rakuten Travel,Rakuten Travel,2025-12-27,4,https://travel.rakuten.co.jp/HOTEL/75289/review.html,ja,5d9e9d42f3,lodging_direct,True,room_open_air_bath,room_bath_hot_spring;water_texture;booking_confusion,booking_confusion,由布岳;眺望;客室;予約,객실 노천탕/전망탕을 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다; 송영·예약·안내 신호가 함께 보인다.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
tosyoan-rakuten_travel-33123476392026,Rakuten Travel,Rakuten Travel,2025-12-15,5,https://travel.rakuten.co.jp/HOTEL/75289/review.html,ja,630fe2e12a,lodging_direct,True,room_open_air_bath,room_bath_hot_spring;water_texture,,温泉;由布岳;眺望;部屋;客室,객실 노천탕/전망탕을 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
tosyoan-rakuten_travel-33123476148515,Rakuten Travel,Rakuten Travel,2025-11-12,5,https://travel.rakuten.co.jp/HOTEL/75289/review.html,ja,5e411c61d6,lodging_direct,True,room_open_air_bath;room_bath,room_bath_hot_spring;water_texture;temperature_control,temperature_control,露天風呂;露天;内風呂;内湯;温泉;由布岳;眺望;部屋,객실 노천탕과 객실 내탕을 함께 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다; 온도/계절 체감 신호가 있다.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
tosyoan-rakuten_travel-33123476147655,Rakuten Travel,Rakuten Travel,2025-11-11,5,https://travel.rakuten.co.jp/HOTEL/75289/review.html,ja,,lodging_direct,True,room_open_air_bath;room_bath,room_bath_hot_spring;water_texture;operation_caution,operation_caution,露天風呂;露天;内風呂;内湯;温泉;由布岳;眺望;部屋,객실 노천탕과 객실 내탕을 함께 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다; 벌레·청결·동선 등 운영 주의가 보인다.,direct_readable,true,mixed,body_negative_with_context,high,issue_caution_calibration_needed
tosyoan-rakuten_travel-33123472911365,Rakuten Travel,Rakuten Travel,2025-10-18,5,https://travel.rakuten.co.jp/HOTEL/75289/review.html,ja,03e91935aa,lodging_direct,True,room_open_air_bath,room_bath_hot_spring;water_texture,,温泉;由布岳;眺望;客室,객실 노천탕/전망탕을 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
tosyoan-rakuten_travel-33123472723750,Rakuten Travel,Rakuten Travel,2025-08-24,5,https://travel.rakuten.co.jp/HOTEL/75289/review.html,ja,1b361b6949,lodging_direct,True,room_open_air_bath;room_bath,room_bath_hot_spring,,露天;内湯;部屋,객실 노천탕과 객실 내탕을 함께 언급한 후기다.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
tosyoan-rakuten_travel-33123472574607,Rakuten Travel,Rakuten Travel,2025-08-13,5,https://travel.rakuten.co.jp/HOTEL/75289/review.html,ja,e65f56cada,lodging_direct,True,room_open_air_bath,room_bath_hot_spring;water_texture,,露天風呂;露天;温泉;由布岳;眺望;部屋,객실 노천탕/전망탕을 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
tosyoan-rakuten_travel-33123472556524,Rakuten Travel,Rakuten Travel,2025-08-09,5,https://travel.rakuten.co.jp/HOTEL/75289/review.html,ja,,lodging_direct,True,room_open_air_bath,room_bath_hot_spring;water_texture;booking_confusion,booking_confusion,由布岳;眺望;部屋;客室;予約,객실 노천탕/전망탕을 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다; 송영·예약·안내 신호가 함께 보인다.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
tosyoan-rakuten_travel-33123473329982,Rakuten Travel,Rakuten Travel,2025-07-29,5,https://travel.rakuten.co.jp/HOTEL/75289/review.html,ja,,lodging_direct,True,room_open_air_bath,room_bath_hot_spring;water_texture;booking_confusion,booking_confusion,温泉;由布岳;眺望;客室,객실 노천탕/전망탕을 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다; 송영·예약·안내 신호가 함께 보인다.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
tosyoan-rakuten_travel-33123473287868,Rakuten Travel,Rakuten Travel,2025-07-13,5,https://travel.rakuten.co.jp/HOTEL/75289/review.html,ja,,lodging_direct,True,facility_wide,water_texture,,温泉;由布岳;眺望;部屋;客室,숙소 온천을 넓게 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
tosyoan-rakuten_travel-33123476358022,Rakuten Travel,Rakuten Travel,2025-12-11,5,https://travel.rakuten.co.jp/HOTEL/75289/review.html,ja,556edb23fc,lodging_direct,True,room_open_air_bath,room_bath_hot_spring;water_texture,,温泉;由布岳;眺望;客室,객실 노천탕/전망탕을 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
tosyoan-rakuten_travel-33123473004096,Rakuten Travel,Rakuten Travel,2025-10-28,5,https://travel.rakuten.co.jp/HOTEL/75289/review.html,ja,66717c09c4,lodging_direct,True,facility_wide,neutral,,温泉,숙소 온천을 넓게 언급한 후기다.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
tosyoan-rakuten_travel-33123472908356,Rakuten Travel,Rakuten Travel,2025-10-18,4,https://travel.rakuten.co.jp/HOTEL/75289/review.html,ja,,lodging_direct,True,room_open_air_bath;room_bath,room_bath_hot_spring;water_texture,,温泉;由布岳;眺望;部屋;部屋風呂;客室,객실 노천탕과 객실 내탕을 함께 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
tosyoan-rakuten_travel-33123472941078,Rakuten Travel,Rakuten Travel,2025-10-12,4,https://travel.rakuten.co.jp/HOTEL/75289/review.html,ja,,lodging_direct,True,room_open_air_bath;room_bath,room_bath_hot_spring;water_texture,,露天風呂;露天;内湯;由布岳;部屋,객실 노천탕과 객실 내탕을 함께 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
tosyoan-rakuten_travel-33123472807791,Rakuten Travel,Rakuten Travel,2025-09-23,5,https://travel.rakuten.co.jp/HOTEL/75289/review.html,ja,,lodging_direct,True,room_open_air_bath,room_bath_hot_spring;water_texture;operation_caution,operation_caution,温泉;由布岳;眺望;客室;カビ,객실 노천탕/전망탕을 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다; 벌레·청결·동선 등 운영 주의가 보인다.,direct_readable,true,mixed,body_negative_with_context,high,issue_caution_calibration_needed
tosyoan-rakuten_travel-33123472799751,Rakuten Travel,Rakuten Travel,2025-09-21,4,https://travel.rakuten.co.jp/HOTEL/75289/review.html,ja,a03384a55e,lodging_direct,True,room_open_air_bath,room_bath_hot_spring;water_texture,,温泉;由布岳;眺望;客室,객실 노천탕/전망탕을 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
tosyoan-rakuten_travel-33123472673704,Rakuten Travel,Rakuten Travel,2025-08-31,5,https://travel.rakuten.co.jp/HOTEL/75289/review.html,ja,,lodging_direct,True,facility_wide,booking_confusion,booking_confusion,予約,숙소 온천을 넓게 언급한 후기다; 송영·예약·안내 신호가 함께 보인다.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
tosyoan-rakuten_travel-33123473312599,Rakuten Travel,Rakuten Travel,2025-07-21,5,https://travel.rakuten.co.jp/HOTEL/75289/review.html,ja,,lodging_direct,True,facility_wide,water_texture,,温泉;由布岳;眺望;部屋;客室,숙소 온천을 넓게 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
tosyoan-rakuten_travel-33123473280864,Rakuten Travel,Rakuten Travel,2025-07-08,5,https://travel.rakuten.co.jp/HOTEL/75289/review.html,ja,47c935c7d3,lodging_direct,True,room_open_air_bath,room_bath_hot_spring;water_texture;booking_confusion,booking_confusion,由布岳;眺望;部屋;客室;予約,객실 노천탕/전망탕을 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다; 송영·예약·안내 신호가 함께 보인다.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
tosyoan-rakuten_travel-33123476274194,Rakuten Travel,Rakuten Travel,2025-12-02,3,https://travel.rakuten.co.jp/HOTEL/75289/review.html,ja,d954649110,lodging_direct,True,room_open_air_bath;room_bath,room_bath_hot_spring,,露天;内風呂;内湯;部屋,객실 노천탕과 객실 내탕을 함께 언급한 후기다.,direct_readable,true,positive,positive_signal_no_caution,medium,issue_caution_calibration_needed
tosyoan-rakuten_travel-33123477173333,Rakuten Travel,Rakuten Travel,2026-03-21,2,https://travel.rakuten.co.jp/HOTEL/75289/review.html,ja,b3cdcef5ea,lodging_direct,True,room_open_air_bath,room_bath_hot_spring;water_texture;booking_confusion,booking_confusion,由布岳;眺望;客室;予約,객실 노천탕/전망탕을 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다; 송영·예약·안내 신호가 함께 보인다.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
tosyoan-agoda_api-1127481527,Agoda API,Agoda,"June 03, 2026",10.0,https://www.agoda.com/yufuin-onsen-toshoan_2/hotel/yufu-jp.html,en,480ae14ea4,lodging_direct,False,,water_texture;booking_confusion,booking_confusion,view;taxi,숙박 경험 중심 후기다; 유후다케 조망·수질 체감 표현이 붙는다; 송영·예약·안내 신호가 함께 보인다.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
tosyoan-agoda_api-1133299944,Agoda API,Booking.com,"June 03, 2026",5.0,https://www.agoda.com/yufuin-onsen-toshoan_2/hotel/yufu-jp.html,en,0cdf0355b2,lodging_direct,False,,operation_caution,operation_caution,,숙박 경험 중심 후기다; 벌레·청결·동선 등 운영 주의가 보인다.,direct_readable,true,mixed,body_negative_with_context,high,issue_caution_calibration_needed
tosyoan-agoda_api-1107116214,Agoda API,Agoda,"April 17, 2026",10.0,https://www.agoda.com/yufuin-onsen-toshoan_2/hotel/yufu-jp.html,en,d3afa74fc3,lodging_direct,True,room_open_air_bath,room_bath_hot_spring;booking_confusion,booking_confusion,private onsen;hot spring,객실 노천탕/전망탕을 언급한 후기다; 송영·예약·안내 신호가 함께 보인다.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
tosyoan-agoda_api-1119709824,Agoda API,Booking.com,"May 12, 2026",10.0,https://www.agoda.com/yufuin-onsen-toshoan_2/hotel/yufu-jp.html,en,e842a8d661,lodging_direct,True,facility_wide,neutral,,hot spring,숙소 온천을 넓게 언급한 후기다.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
tosyoan-agoda_api-1029484195,Agoda API,Agoda,"September 23, 2025",10.0,https://www.agoda.com/yufuin-onsen-toshoan_2/hotel/yufu-jp.html,en,d5e877bf70,lodging_direct,True,room_open_air_bath,room_bath_hot_spring;booking_confusion,booking_confusion,open-air bath;taxi,객실 노천탕/전망탕을 언급한 후기다; 송영·예약·안내 신호가 함께 보인다.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
tosyoan-agoda_api-1107147119,Agoda API,Booking.com,"April 12, 2026",10.0,https://www.agoda.com/yufuin-onsen-toshoan_2/hotel/yufu-jp.html,en,b06116319e,lodging_direct,False,,water_texture,,view,숙박 경험 중심 후기다; 유후다케 조망·수질 체감 표현이 붙는다.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
tosyoan-agoda_api-1129720727,Agoda API,Agoda,"June 07, 2026",9.6,https://www.agoda.com/yufuin-onsen-toshoan_2/hotel/yufu-jp.html,en,cfd2110740,lodging_direct,True,room_open_air_bath,room_bath_hot_spring;water_texture;booking_confusion,booking_confusion,private onsen;hot spring;taxi,객실 노천탕/전망탕을 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다; 송영·예약·안내 신호가 함께 보인다.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
tosyoan-agoda_api-1101347237,Agoda API,Booking.com,"March 22, 2026",10.0,https://www.agoda.com/yufuin-onsen-toshoan_2/hotel/yufu-jp.html,en,9506a73f88,lodging_direct,True,facility_wide,water_texture,,hot spring;view,숙소 온천을 넓게 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
tosyoan-agoda_api-1115229361,Agoda API,Agoda,"May 06, 2026",9.6,https://www.agoda.com/yufuin-onsen-toshoan_2/hotel/yufu-jp.html,en,39005d9275,lodging_direct,True,room_open_air_bath,room_bath_hot_spring,,private onsen,객실 노천탕/전망탕을 언급한 후기다.,direct_readable,true,positive,body_positive,high,issue_caution_calibration_needed
tosyoan-agoda_api-1101347239,Agoda API,Booking.com,"March 18, 2026",8.0,https://www.agoda.com/yufuin-onsen-toshoan_2/hotel/yufu-jp.html,en,f4904bf63a,lodging_direct,True,facility_wide,neutral,,,숙소 온천을 넓게 언급한 후기다.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
tosyoan-agoda_api-1020704558,Agoda API,Agoda,"October 16, 2025",10.0,https://www.agoda.com/yufuin-onsen-toshoan_2/hotel/yufu-jp.html,en,3b8489d78e,lodging_direct,True,room_open_air_bath;room_bath,room_bath_hot_spring;water_texture,,indoor bath;view,객실 노천탕과 객실 내탕을 함께 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
tosyoan-agoda_api-922930970,Agoda API,Booking.com,"January 26, 2025",10.0,https://www.agoda.com/yufuin-onsen-toshoan_2/hotel/yufu-jp.html,en,6369872b97,lodging_direct,True,facility_wide,water_texture,,view,숙소 온천을 넓게 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
tosyoan-agoda_api-996548060,Agoda API,Agoda,"July 27, 2025",10.0,https://www.agoda.com/yufuin-onsen-toshoan_2/hotel/yufu-jp.html,en,df461a2d58,lodging_direct,True,room_open_air_bath,room_bath_hot_spring;water_texture,,private onsen;view,객실 노천탕/전망탕을 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다.,direct_readable,true,positive,body_positive,high,issue_caution_calibration_needed
tosyoan-agoda_api-910485410,Agoda API,Booking.com,"December 27, 2024",8.0,https://www.agoda.com/yufuin-onsen-toshoan_2/hotel/yufu-jp.html,en,06a4e8a989,lodging_direct,True,room_open_air_bath,room_bath_hot_spring;water_texture,,private onsen;view,객실 노천탕/전망탕을 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다.,direct_readable,true,positive,body_positive,high,issue_caution_calibration_needed
tosyoan-agoda_api-1101906930,Agoda API,Agoda,"April 02, 2026",8.8,https://www.agoda.com/yufuin-onsen-toshoan_2/hotel/yufu-jp.html,en,7cf184f4c6,lodging_direct,True,facility_wide,neutral,,hot spring,숙소 온천을 넓게 언급한 후기다.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
tosyoan-agoda_api-799678819,Agoda API,Booking.com,"April 23, 2024",7.0,https://www.agoda.com/yufuin-onsen-toshoan_2/hotel/yufu-jp.html,en,7403d2cff6,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
tosyoan-agoda_api-1084723396,Agoda API,Agoda,"March 19, 2026",9.2,https://www.agoda.com/yufuin-onsen-toshoan_2/hotel/yufu-jp.html,en,1f70d2ee45,lodging_direct,True,room_open_air_bath;room_bath,room_bath_hot_spring;temperature_control,temperature_control,private onsen;hot spring;indoor bath,객실 노천탕과 객실 내탕을 함께 언급한 후기다; 온도/계절 체감 신호가 있다.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
tosyoan-agoda_api-785048433,Agoda API,Booking.com,"March 14, 2024",9.0,https://www.agoda.com/yufuin-onsen-toshoan_2/hotel/yufu-jp.html,en,8b23e461ce,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
tosyoan-agoda_api-1082085516,Agoda API,Agoda,"March 13, 2026",9.2,https://www.agoda.com/yufuin-onsen-toshoan_2/hotel/yufu-jp.html,en,7403d2cff6,lodging_direct,True,facility_wide,neutral,,hot spring,숙소 온천을 넓게 언급한 후기다.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
tosyoan-agoda_api-1066946356,Agoda API,Agoda,"January 13, 2026",10.0,https://www.agoda.com/yufuin-onsen-toshoan_2/hotel/yufu-jp.html,en,2bd1fc35d2,lodging_direct,True,room_open_air_bath,room_bath_hot_spring;water_texture;booking_confusion,booking_confusion,private onsen;view;taxi,객실 노천탕/전망탕을 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다; 송영·예약·안내 신호가 함께 보인다.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
tosyoan-agoda_api-1033761680,Agoda API,Booking.com,"September 29, 2025",10.0,https://www.agoda.com/yufuin-onsen-toshoan_2/hotel/yufu-jp.html,en,94d0284668,lodging_direct,True,facility_wide,neutral,,,숙소 온천을 넓게 언급한 후기다.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
tosyoan-agoda_api-1062427400,Agoda API,Agoda,"December 27, 2025",9.6,https://www.agoda.com/yufuin-onsen-toshoan_2/hotel/yufu-jp.html,en,5d080c543f,lodging_direct,True,facility_wide,water_texture,,hot spring;view,숙소 온천을 넓게 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
tosyoan-agoda_api-990879293,Agoda API,Booking.com,"July 10, 2025",9.0,https://www.agoda.com/yufuin-onsen-toshoan_2/hotel/yufu-jp.html,en,cc3a5b0fc4,lodging_direct,False,,booking_confusion,booking_confusion,taxi,숙박 경험 중심 후기다; 송영·예약·안내 신호가 함께 보인다.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
tosyoan-agoda_api-1021567811,Agoda API,Agoda,"September 05, 2025",9.6,https://www.agoda.com/yufuin-onsen-toshoan_2/hotel/yufu-jp.html,en,589ce3494a,lodging_direct,True,facility_wide,water_texture;temperature_control;operation_caution,temperature_control;operation_caution,hot spring;view,숙소 온천을 넓게 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다; 온도/계절 체감 신호가 있다; 벌레·청결·동선 등 운영 주의가 보인다.,direct_readable,true,mixed,body_negative_with_context,high,issue_caution_calibration_needed
tosyoan-agoda_api-967308262,Agoda API,Booking.com,"May 20, 2025",10.0,https://www.agoda.com/yufuin-onsen-toshoan_2/hotel/yufu-jp.html,en,34d3f7f6a4,lodging_direct,True,facility_wide,booking_confusion,booking_confusion,taxi,숙소 온천을 넓게 언급한 후기다; 송영·예약·안내 신호가 함께 보인다.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
tosyoan-agoda_api-1013928524,Agoda API,Agoda,"August 22, 2025",10.0,https://www.agoda.com/yufuin-onsen-toshoan_2/hotel/yufu-jp.html,en,3bc184e4a2,lodging_direct,True,facility_wide,water_texture,,hot spring;view,숙소 온천을 넓게 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
tosyoan-agoda_api-956015820,Agoda API,Booking.com,"April 25, 2025",9.0,https://www.agoda.com/yufuin-onsen-toshoan_2/hotel/yufu-jp.html,en,3f15f4ba0f,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
tosyoan-agoda_api-1070751293,Agoda API,Agoda,"January 27, 2026",9.2,https://www.agoda.com/yufuin-onsen-toshoan_2/hotel/yufu-jp.html,en,184460b947,lodging_direct,False,,water_texture,,view,숙박 경험 중심 후기다; 유후다케 조망·수질 체감 표현이 붙는다.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
tosyoan-agoda_api-1101347238,Agoda API,Booking.com,"March 21, 2026",10.0,https://www.agoda.com/yufuin-onsen-toshoan_2/hotel/yufu-jp.html,en,bb601000a1,lodging_direct,False,,booking_confusion,booking_confusion,taxi,숙박 경험 중심 후기다; 송영·예약·안내 신호가 함께 보인다.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
tosyoan-agoda_api-983098585,Agoda API,Agoda,"June 29, 2025",10.0,https://www.agoda.com/yufuin-onsen-toshoan_2/hotel/yufu-jp.html,en,92d10d296b,lodging_direct,True,room_open_air_bath;room_bath,room_bath_hot_spring;booking_confusion,booking_confusion,hot spring;open-air bath;taxi,객실 노천탕과 객실 내탕을 함께 언급한 후기다; 송영·예약·안내 신호가 함께 보인다.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
tosyoan-agoda_api-1119709828,Agoda API,Booking.com,"May 02, 2026",9.0,https://www.agoda.com/yufuin-onsen-toshoan_2/hotel/yufu-jp.html,en,007b5cacc3,lodging_direct,True,facility_wide,neutral,,,숙소 온천을 넓게 언급한 후기다.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
tosyoan-agoda_api-816426620,Agoda API,Agoda,"June 12, 2024",10.0,https://www.agoda.com/yufuin-onsen-toshoan_2/hotel/yufu-jp.html,en,5f939b1c43,lodging_direct,True,room_open_air_bath,room_bath_hot_spring;water_texture;booking_confusion,booking_confusion,private onsen;private bath;hot spring;view;taxi,객실 노천탕/전망탕을 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다; 송영·예약·안내 신호가 함께 보인다.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
tosyoan-agoda_api-1140554852,Agoda API,Booking.com,"June 29, 2026",8.0,https://www.agoda.com/yufuin-onsen-toshoan_2/hotel/yufu-jp.html,ja,67b5d2b918,lodging_direct,True,room_open_air_bath,room_bath_hot_spring,,露天風呂;露天;部屋;客室,객실 노천탕/전망탕을 언급한 후기다.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
tosyoan-agoda_api-931792621,Agoda API,Agoda,"February 26, 2025",10.0,https://www.agoda.com/yufuin-onsen-toshoan_2/hotel/yufu-jp.html,en,c512f72619,lodging_direct,True,room_open_air_bath,room_bath_hot_spring;booking_confusion,booking_confusion,open-air bath,객실 노천탕/전망탕을 언급한 후기다; 송영·예약·안내 신호가 함께 보인다.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
tosyoan-agoda_api-1140554854,Agoda API,Booking.com,"June 21, 2026",9.0,https://www.agoda.com/yufuin-onsen-toshoan_2/hotel/yufu-jp.html,ja,1cd1b18f86,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
tosyoan-agoda_api-1077478606,Agoda API,Agoda,"February 20, 2026",9.2,https://www.agoda.com/yufuin-onsen-toshoan_2/hotel/yufu-jp.html,en,d22bd05f52,lodging_direct,True,facility_wide,water_texture;booking_confusion,booking_confusion,hot spring;view;taxi,숙소 온천을 넓게 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다; 송영·예약·안내 신호가 함께 보인다.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
tosyoan-agoda_api-1140554857,Agoda API,Booking.com,"June 19, 2026",8.0,https://www.agoda.com/yufuin-onsen-toshoan_2/hotel/yufu-jp.html,ja,c345cc5dfb,lodging_direct,True,facility_wide,temperature_control,temperature_control,温泉;温度,숙소 온천을 넓게 언급한 후기다; 온도/계절 체감 신호가 있다.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
tosyoan-agoda_api-960488311,Agoda API,Agoda,"May 07, 2025",9.2,https://www.agoda.com/yufuin-onsen-toshoan_2/hotel/yufu-jp.html,en,2062636c52,lodging_direct,True,room_open_air_bath,room_bath_hot_spring,,open-air bath,객실 노천탕/전망탕을 언급한 후기다.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
tosyoan-agoda_api-1133299939,Agoda API,Booking.com,"June 10, 2026",8.0,https://www.agoda.com/yufuin-onsen-toshoan_2/hotel/yufu-jp.html,ja,8f80b44968,lodging_direct,False,,temperature_control,temperature_control,温度,숙박 경험 중심 후기다; 온도/계절 체감 신호가 있다.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
