sample_id,platform,review_date,rating,source_url,language,author_hash,lodging_context,onsen_related,bath_area_tags,signal_tags,caution_tags,original_keywords,paraphrase_ko,source_access,included_in_lodging_direct_count,signal_direction,direction_backfill_rule,direction_backfill_confidence,direction_backfill_candidate_type
kounokura-0124,Rakuten Travel,2023-03-05,5,https://travel.rakuten.co.jp/HOTEL/129936/review.html,ja,6930c813f385,【お部屋おまかせ】露天風呂付き和室20畳,true,public_bath;room_open_air_bath,booking_confusion;onsen_related;public_bath_hot_spring;room_bath_hot_spring,,露天風呂;露天;風呂;大浴場;露天風呂付き;送迎;アクセス,객실 노천탕을 숙박 경험의 핵심 장점으로 언급한 후기.,direct_readable,true,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
kounokura-0125,Rakuten Travel,2022-11-14,5,https://travel.rakuten.co.jp/HOTEL/129936/review.html,ja,17e2a27d6bae,【もくれん】カップル向け/露天檜風呂付和洋室離れ18畳ツイン,true,public_bath,onsen_related;public_bath_hot_spring,,温泉;露天風呂;露天;風呂;大浴場,공용 대욕장 또는 공용탕 경험을 언급한 후기.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
kounokura-0126,Rakuten Travel,2022-09-26,4,https://travel.rakuten.co.jp/HOTEL/129936/review.html,ja,4837be983c7c,【ぼたん】露天檜風呂付き和室離れ14畳,true,facility_wide,onsen_related,cleanliness_or_safety,露天風呂;露天;風呂;滑,온도·동선·청결 등 운영상 주의 신호가 포함된 후기.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
kounokura-0127,Rakuten Travel,2022-08-24,5,https://travel.rakuten.co.jp/HOTEL/129936/review.html,ja,e5d0702be705,【もくれん】カップル向け/露天檜風呂付和洋室離れ18畳ツイン,true,facility_wide,onsen_related,,温泉;露天風呂;露天;風呂,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
kounokura-0128,Rakuten Travel,2022-04-28,5,https://travel.rakuten.co.jp/HOTEL/129936/review.html,ja,4a6dba3ce02d,【もくれん】カップル向け/露天檜風呂付和洋室離れ18畳ツイン,true,facility_wide,onsen_related,,露天風呂;露天;風呂,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
kounokura-0129,Rakuten Travel,2021-12-12,4,https://travel.rakuten.co.jp/HOTEL/129936/review.html,ja,255e5bb7956d,【もくれん】カップル向け/露天檜風呂付和洋室離れ18畳ツイン,true,room_open_air_bath,booking_confusion;onsen_related;room_bath_hot_spring,,露天風呂;露天;風呂;部屋露天;場所,객실 노천탕을 숙박 경험의 핵심 장점으로 언급한 후기.,direct_readable,true,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
kounokura-0130,Rakuten Travel,2021-11-14,5,https://travel.rakuten.co.jp/HOTEL/129936/review.html,ja,6e2df1be3e6e,【もくれん】カップル向け/露天檜風呂付和洋室離れ18畳ツイン,true,facility_wide,onsen_related,cleanliness_or_safety,露天;風呂;滑,온도·동선·청결 등 운영상 주의 신호가 포함된 후기.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
kounokura-0131,Rakuten Travel,2021-11-12,5,https://travel.rakuten.co.jp/HOTEL/129936/review.html,ja,330d472f5cf6,【ぼたん】露天檜風呂付き和室離れ14畳,true,public_bath,onsen_related;public_bath_hot_spring,,露天風呂;露天;風呂;お風呂;大浴場,공용 대욕장 또는 공용탕 경험을 언급한 후기.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
kounokura-0132,Rakuten Travel,2021-11-11,5,https://travel.rakuten.co.jp/HOTEL/129936/review.html,ja,5ff82117aad5,【ふじ】露天岩風呂付き和洋室離れ20畳／ツインベッド,true,room_open_air_bath,onsen_related;room_bath_hot_spring,,温泉;露天風呂;露天;風呂;お風呂;湯;部屋の露天,객실 노천탕을 숙박 경험의 핵심 장점으로 언급한 후기.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
kounokura-0133,Rakuten Travel,2021-09-24,5,https://travel.rakuten.co.jp/HOTEL/129936/review.html,ja,e903a5151df9,【もくれん】カップル向け/露天檜風呂付和洋室離れ18畳ツイン,true,facility_wide,onsen_related,,温泉;露天;風呂,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
kounokura-0134,Rakuten Travel,2021-08-27,5,https://travel.rakuten.co.jp/HOTEL/129936/review.html,ja,9202a653196a,【ぼたん】露天檜風呂付き和室離れ14畳,true,room_open_air_bath,onsen_related;room_bath_hot_spring;water_texture,temperature,露天風呂;露天;風呂;肌;客室露天;温度,객실 노천탕과 온천 수질·피부감 언급이 함께 나타난 후기.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
kounokura-0135,Rakuten Travel,2021-08-10,5,https://travel.rakuten.co.jp/HOTEL/129936/review.html,ja,be784ecbf3b6,【もくれん】カップル向け/露天檜風呂付和洋室離れ18畳ツイン,true,public_bath;room_bath;room_open_air_bath,booking_confusion;crowding;onsen_related;public_bath_hot_spring;room_bath_hot_spring,,露天風呂;露天;風呂;お風呂;大浴場;湯;露天風呂付き;部屋のお風呂;少ない;予約,객실 노천탕을 숙박 경험의 핵심 장점으로 언급한 후기.,direct_readable,true,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
kounokura-0136,Rakuten Travel,2019-11-04,5,https://travel.rakuten.co.jp/HOTEL/129936/review.html,ja,8840e9bce0a6,【ふじ】露天岩風呂付き和洋室離れ20畳／ツインベッド,true,facility_wide,onsen_related;water_texture,,温泉;露天;風呂;湯;泉質;肌;すべすべ,알칼리성 온천의 질감이나 피부감을 언급한 후기.,direct_readable,true,positive,body_positive,high,issue_caution_calibration_needed
kounokura-0137,Rakuten Travel,2019-05-06,4,https://travel.rakuten.co.jp/HOTEL/129936/review.html,ja,0db054b690a2,【もくれん】カップル向け/露天檜風呂付和洋室離れ18畳ツイン,true,facility_wide,onsen_related;water_texture,temperature,温泉;露天;風呂;お風呂;湯;肌;ちょうど良,알칼리성 온천의 질감이나 피부감을 언급한 후기.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
kounokura-0138,Rakuten Travel,2019-02-25,5,https://travel.rakuten.co.jp/HOTEL/129936/review.html,ja,9973067555e9,【ふじ】露天岩風呂付き和洋室離れ20畳／ツインベッド,true,facility_wide,onsen_related,,露天;風呂,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
kounokura-0139,Rakuten Travel,2018-10-17,5,https://travel.rakuten.co.jp/HOTEL/129936/review.html,ja,20593102e8b3,【ぼたん】露天檜風呂付き和室離れ14畳,true,facility_wide,onsen_related;water_texture,,温泉;露天;風呂;泉質;肌,알칼리성 온천의 질감이나 피부감을 언급한 후기.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
kounokura-0140,Rakuten Travel,2017-05-08,4,https://travel.rakuten.co.jp/HOTEL/129936/review.html,ja,3ae20ecff7ff,【ふじ】露天岩風呂付き和洋室離れ20畳／ツインベッド,true,facility_wide,onsen_related,,露天風呂;露天;風呂,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
kounokura-0141,Rakuten Travel,2015-11-15,5,https://travel.rakuten.co.jp/HOTEL/129936/review.html,ja,89b1c98933dc,【もくれん】カップル向け/露天檜風呂付和洋室離れ18畳ツイン,true,public_bath;room_open_air_bath,onsen_related;public_bath_hot_spring;room_bath_hot_spring,,温泉;露天;風呂;大浴場;部屋の露天,객실 노천탕을 숙박 경험의 핵심 장점으로 언급한 후기.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
kounokura-0142,Rakuten Travel,2015-09-01,4,https://travel.rakuten.co.jp/HOTEL/129936/review.html,ja,b4f3143a3773,【ふじ】露天岩風呂付き和洋室離れ20畳／ツインベッド,true,room_open_air_bath,booking_confusion;onsen_related;room_bath_hot_spring,,露天風呂;露天;風呂;湯;客室露天;露天風呂付き;予約,객실 노천탕을 숙박 경험의 핵심 장점으로 언급한 후기.,direct_readable,true,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
kounokura-0143,Rakuten Travel,2015-01-26,5,https://travel.rakuten.co.jp/HOTEL/129936/review.html,ja,8c906d39623f,【もくれん】カップル向け/露天檜風呂付和洋室離れ18畳ツイン,true,room_bath,onsen_related;room_bath_hot_spring;water_texture,cleanliness_or_safety,露天;風呂;源泉;掛け流し;湯;泉質;肌;部屋風呂;臭,알칼리성 온천의 질감이나 피부감을 언급한 후기.,direct_readable,true,mixed,body_positive_and_negative,high,issue_caution_calibration_needed
kounokura-0144,Rakuten Travel,2014-11-22,5,https://travel.rakuten.co.jp/HOTEL/129936/review.html,ja,a9a2ebb59bba,【ふじ】露天岩風呂付き和洋室離れ20畳／ツインベッド,true,room_open_air_bath,onsen_related;room_bath_hot_spring,,露天風呂;露天;風呂;客室露天,객실 노천탕을 숙박 경험의 핵심 장점으로 언급한 후기.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
kounokura-0145,Rakuten Travel,2014-09-01,5,https://travel.rakuten.co.jp/HOTEL/129936/review.html,ja,3715671502e7,【もくれん】カップル向け/露天檜風呂付和洋室離れ18畳ツイン,true,facility_wide,onsen_related,,露天風呂;露天;風呂;源泉;掛け流し;湯,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,body_positive,high,issue_caution_calibration_needed
kounokura-0146,Rakuten Travel,2014-02-10,5,https://travel.rakuten.co.jp/HOTEL/129936/review.html,ja,72adeb539ef1,【ぼたん】露天檜風呂付き和室離れ14畳,true,facility_wide,booking_confusion;onsen_related;water_texture,cleanliness_or_safety,温泉;露天;風呂;源泉;掛け流し;肌;電話;古い,알칼리성 온천의 질감이나 피부감을 언급한 후기.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
kounokura-0147,Rakuten Travel,2023-06-24,5,https://travel.rakuten.co.jp/HOTEL/129936/review.html,ja,bf83f228ff13,【もくれん】カップル向け/露天檜風呂付和洋室離れ18畳ツイン,true,facility_wide,onsen_related,,露天;風呂;お風呂,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
kounokura-0148,Rakuten Travel,2023-01-18,5,https://travel.rakuten.co.jp/HOTEL/129936/review.html,ja,f4ef5c5a1197,【お部屋おまかせ】露天風呂付き和室20畳,true,room_bath;room_open_air_bath,onsen_related;room_bath_hot_spring,,露天風呂;露天;風呂;露天風呂付き;部屋風呂,객실 노천탕을 숙박 경험의 핵심 장점으로 언급한 후기.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
kounokura-0149,Rakuten Travel,2023-01-09,5,https://travel.rakuten.co.jp/HOTEL/129936/review.html,ja,c4a34ea4dbfd,【ぼたん】露天檜風呂付き和室離れ14畳,true,facility_wide,onsen_related,,露天;風呂;お風呂,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
kounokura-0150,Rakuten Travel,2023-01-04,4,https://travel.rakuten.co.jp/HOTEL/129936/review.html,ja,de4e382b61e2,【もくれん】カップル向け/露天檜風呂付和洋室離れ18畳ツイン,true,room_open_air_bath,onsen_related;room_bath_hot_spring,temperature,露天風呂;露天;風呂;湯;露天風呂付き;寒,객실 노천탕을 숙박 경험의 핵심 장점으로 언급한 후기.,direct_readable,true,mixed,body_negative_with_context,high,issue_caution_calibration_needed
kounokura-0151,Rakuten Travel,2022-09-01,4,https://travel.rakuten.co.jp/HOTEL/129936/review.html,ja,f67febee9551,【もくれん】カップル向け/露天檜風呂付和洋室離れ18畳ツイン,true,room_bath,onsen_related;room_bath_hot_spring,,露天;風呂;お風呂;部屋のお風呂,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
kounokura-0152,Rakuten Travel,2022-01-21,5,https://travel.rakuten.co.jp/HOTEL/129936/review.html,ja,071927340dc2,【ぼたん】露天檜風呂付き和室離れ14畳,true,facility_wide,onsen_related,,露天;風呂,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
kounokura-0153,Rakuten Travel,2021-10-20,4,https://travel.rakuten.co.jp/HOTEL/129936/review.html,ja,662013d34037,【ぼたん】露天檜風呂付き和室離れ14畳,true,facility_wide,onsen_related,,露天;風呂,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
kounokura-0154,Rakuten Travel,2021-07-26,5,https://travel.rakuten.co.jp/HOTEL/129936/review.html,ja,ac40db362268,【もくれん】カップル向け/露天檜風呂付和洋室離れ18畳ツイン,true,facility_wide,onsen_related,,露天;風呂;お風呂,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
kounokura-0155,Rakuten Travel,2021-06-18,5,https://travel.rakuten.co.jp/HOTEL/129936/review.html,ja,0ccd453cfb13,【もくれん】カップル向け/露天檜風呂付和洋室離れ18畳ツイン,true,facility_wide,crowding;onsen_related,,露天;風呂;貸し切り,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
kounokura-0156,Rakuten Travel,2021-05-02,5,https://travel.rakuten.co.jp/HOTEL/129936/review.html,ja,9da531a20222,【ぼたん】露天檜風呂付き和室離れ14畳,true,facility_wide,onsen_related,,露天;風呂,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
kounokura-0157,Rakuten Travel,2021-03-14,5,https://travel.rakuten.co.jp/HOTEL/129936/review.html,ja,94f30003072c,【ふじ】露天岩風呂付き和洋室離れ20畳／ツインベッド,true,facility_wide,onsen_related,temperature,露天風呂;露天;風呂;温度,온도·동선·청결 등 운영상 주의 신호가 포함된 후기.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
kounokura-0158,Rakuten Travel,2020-11-19,4,https://travel.rakuten.co.jp/HOTEL/129936/review.html,ja,ac2d45581a0d,【お部屋おまかせ】露天風呂付き和室20畳,true,room_open_air_bath,onsen_related;room_bath_hot_spring,,露天風呂;露天;風呂;露天風呂付き,객실 노천탕을 숙박 경험의 핵심 장점으로 언급한 후기.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
kounokura-0159,Rakuten Travel,2020-09-21,5,https://travel.rakuten.co.jp/HOTEL/129936/review.html,ja,df31a9ea2cf1,【ぼたん】露天檜風呂付き和室離れ14畳,true,facility_wide,onsen_related,,温泉;露天;風呂,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
kounokura-0160,Rakuten Travel,2020-01-02,4,https://travel.rakuten.co.jp/HOTEL/129936/review.html,ja,95e9530568de,【ふじ】露天岩風呂付き和洋室離れ20畳／ツインベッド,true,facility_wide,onsen_related,,露天;風呂,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
kounokura-0161,Rakuten Travel,2019-11-26,4,https://travel.rakuten.co.jp/HOTEL/129936/review.html,ja,0cf0247dae2d,【ふじ】露天岩風呂付き和洋室離れ20畳／ツインベッド,true,facility_wide,onsen_related,,露天;風呂,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
kounokura-0162,Rakuten Travel,2019-05-24,5,https://travel.rakuten.co.jp/HOTEL/129936/review.html,ja,79c818a55003,【もくれん】カップル向け/露天檜風呂付和洋室離れ18畳ツイン,true,facility_wide,onsen_related,,露天;風呂,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
kounokura-0163,Rakuten Travel,2016-12-12,5,https://travel.rakuten.co.jp/HOTEL/129936/review.html,ja,0f7c3a9f9893,【もくれん】カップル向け/露天檜風呂付和洋室離れ18畳ツイン,true,public_bath;room_open_air_bath,onsen_related;public_bath_hot_spring;room_bath_hot_spring,,露天風呂;露天;風呂;大浴場;部屋の露天,객실 노천탕을 숙박 경험의 핵심 장점으로 언급한 후기.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
kounokura-0164,Rakuten Travel,2016-03-28,5,https://travel.rakuten.co.jp/HOTEL/129936/review.html,ja,c0824d142e2f,【もくれん】カップル向け/露天檜風呂付和洋室離れ18畳ツイン,true,facility_wide,onsen_related,,露天;風呂,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
kounokura-0165,Rakuten Travel,2014-02-22,5,https://travel.rakuten.co.jp/HOTEL/129936/review.html,ja,c7178aef248c,【ふじ】露天岩風呂付き和洋室離れ20畳／ツインベッド,true,facility_wide,onsen_related,,露天;風呂,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
kounokura-0166,Rakuten Travel,2013-12-26,5,https://travel.rakuten.co.jp/HOTEL/129936/review.html,ja,95427669d09a,【ふじ】露天岩風呂付き和洋室離れ20畳／ツインベッド,true,facility_wide,onsen_related,,露天風呂;露天;風呂,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
kounokura-0167,Rakuten Travel,2020-02-06,3,https://travel.rakuten.co.jp/HOTEL/129936/review.html,ja,9737a7e8c3b6,【お部屋おまかせ】露天風呂付き和室20畳,true,room_open_air_bath,onsen_related;room_bath_hot_spring,temperature,露天風呂;露天;風呂;お風呂;露天風呂付き;寒,객실 노천탕을 숙박 경험의 핵심 장점으로 언급한 후기.,direct_readable,true,mixed,body_negative_with_context,high,issue_caution_calibration_needed
kounokura-0168,Rakuten Travel,2013-12-17,3,https://travel.rakuten.co.jp/HOTEL/129936/review.html,ja,d1ce75fa36b3,【ぼたん】露天檜風呂付き和室離れ14畳,true,facility_wide,onsen_related,,温泉;露天;風呂,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,positive_signal_no_caution,medium,issue_caution_calibration_needed
kounokura-0169,JTB,2026-03-11,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,0bdad54bf234,,false,unclear,booking_confusion,,場所,송영·위치·예약 동선을 함께 언급한 후기.,direct_readable,true,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
kounokura-0170,JTB,,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,ee883c3ec513,,true,facility_wide,onsen_related;water_texture,,露天風呂;露天;風呂;トロトロ,알칼리성 온천의 질감이나 피부감을 언급한 후기.,direct_readable,true,positive,body_positive,high,issue_caution_calibration_needed
kounokura-0171,JTB,,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,08908935a54b,,true,facility_wide,onsen_related;water_texture,,露天風呂;露天;風呂;源泉;かけ流し;泉質;ヌル;肌,알칼리성 온천의 질감이나 피부감을 언급한 후기.,direct_readable,true,positive,body_positive,high,issue_caution_calibration_needed
kounokura-0172,JTB,,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,2ed15f05c3f2,,true,facility_wide,onsen_related,,露天風呂;露天;風呂,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,positive_signal_no_caution,medium,issue_caution_calibration_needed
kounokura-0173,JTB,,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,c9c683d17670,,true,public_bath,crowding;onsen_related;public_bath_hot_spring,,大浴場;貸切;貸切状態,대욕장/공용탕을 조용하거나 거의 전세처럼 이용했다는 후기.,direct_readable,true,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
kounokura-0174,JTB,,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,2c57c50a970c,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
kounokura-0175,JTB,,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,774e3ed3b0f8,,true,facility_wide,booking_confusion;onsen_related,temperature,露天風呂;露天;風呂;お風呂;湯;寒;場所,온도·동선·청결 등 운영상 주의 신호가 포함된 후기.,direct_readable,true,mixed,body_negative_with_context,high,issue_caution_calibration_needed
kounokura-0176,JTB,,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,146dfd0998f9,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
kounokura-0177,JTB,,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,e35d50da8cc4,,true,public_bath;room_bath,booking_confusion;onsen_related;public_bath_hot_spring;room_bath_hot_spring,cleanliness_or_safety,風呂;お風呂;大浴場;湯;部屋のお風呂;場所;虫;清掃,공용 대욕장 또는 공용탕 경험을 언급한 후기.,direct_readable,true,mixed,body_negative_with_context,high,issue_caution_calibration_needed
kounokura-0178,JTB,,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,e73729ceed69,,true,public_bath;room_open_air_bath,booking_confusion;onsen_related;public_bath_hot_spring;room_bath_hot_spring;water_texture,,温泉;露天風呂;露天;風呂;大浴場;肌;部屋の露天;お部屋の露天;場所,객실 노천탕과 온천 수질·피부감 언급이 함께 나타난 후기.,direct_readable,true,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
kounokura-0179,JTB,,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,81931d4f5392,,true,facility_wide,onsen_related;water_texture,,温泉;露天風呂;露天;風呂;湯;ヌル,알칼리성 온천의 질감이나 피부감을 언급한 후기.,direct_readable,true,positive,positive_signal_no_caution,medium,issue_caution_calibration_needed
kounokura-0180,JTB,,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,d2c5c80b9aba,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
kounokura-0181,JTB,,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,7b1243daa38b,,true,facility_wide,onsen_related,,温泉;露天,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,positive_signal_no_caution,medium,issue_caution_calibration_needed
kounokura-0182,JTB,,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,675988d05a2a,,true,public_bath,onsen_related;public_bath_hot_spring,,露天風呂;露天;風呂;大浴場,공용 대욕장 또는 공용탕 경험을 언급한 후기.,direct_readable,true,positive,positive_signal_no_caution,medium,issue_caution_calibration_needed
kounokura-0183,JTB,,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,617db1b2e9a5,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
kounokura-0184,JTB,2026-03-04,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,37118b7586d7,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
kounokura-0185,JTB,2026-01-21,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,6939fe334daa,,true,facility_wide,booking_confusion;onsen_related,,風呂;駅から;迎え,송영·위치·예약 동선을 함께 언급한 후기.,direct_readable,true,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
kounokura-0186,JTB,2026-01-18,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,d77067d7cc93,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
kounokura-0187,JTB,2026-01-06,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,5ed63e82a335,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
kounokura-0188,JTB,2026-01-01,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,79fdae692c8e,,false,unclear,booking_confusion,,迎え,송영·위치·예약 동선을 함께 언급한 후기.,direct_readable,true,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
kounokura-0189,JTB,2025-12-29,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,43c99076f2b6,,true,facility_wide,onsen_related,,風呂;お風呂,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,positive_signal_no_caution,medium,issue_caution_calibration_needed
kounokura-0190,JTB,2025-12-06,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,2ac700af05e3,,true,room_open_air_bath,onsen_related;room_bath_hot_spring,,露天風呂;露天;風呂;部屋付きの露天,객실 노천탕을 숙박 경험의 핵심 장점으로 언급한 후기.,direct_readable,true,positive,positive_signal_no_caution,medium,issue_caution_calibration_needed
kounokura-0191,JTB,2025-11-29,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,9190e603216d,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
kounokura-0192,JTB,2025-11-25,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,f46b0fc0b12c,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
kounokura-0193,JTB,2025-11-09,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,6ef08f8b980e,,true,facility_wide,onsen_related,,温泉;湯,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,positive_signal_no_caution,medium,issue_caution_calibration_needed
kounokura-0194,JTB,2025-11-04,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,b5c50eecb25d,,false,unclear,booking_confusion,,駅から;迎え,송영·위치·예약 동선을 함께 언급한 후기.,direct_readable,true,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
kounokura-0195,JTB,2025-10-26,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,9b50a9de822b,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
kounokura-0196,JTB,2025-09-14,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,b7c352ebf09b,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
kounokura-0197,JTB,2025-08-29,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,a29ecc5b8308,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
kounokura-0198,JTB,2025-08-22,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,12d046f1beae,,true,room_open_air_bath,onsen_related;room_bath_hot_spring,,露天風呂;露天;風呂;個別露天,객실 노천탕을 숙박 경험의 핵심 장점으로 언급한 후기.,direct_readable,true,positive,positive_signal_no_caution,medium,issue_caution_calibration_needed
